word,value,uniqueness,count
tames,35.3562,5,113169.0
teams,35.3562,5,34383288.0
aloin,35.348600000000005,5,0.0
anoil,35.3486,5,0.0
anoli,35.3486,5,0.0
hates,35.346700000000006,5,2034161.0
heats,35.346700000000006,5,1105492.0
ashet,35.3467,5,0.0
haets,35.3467,5,0.0
haste,35.3467,5,1059853.0
sheat,35.3467,5,17503.0
beant,35.3346,5,0.0
abnet,35.334599999999995,5,0.0
etrog,35.3265,5,31128.0
goter,35.3265,5,0.0
grote,35.3265,5,392411.0
rotge,35.3265,5,0.0
ergot,35.3265,5,101361.0
cairo,35.324600000000004,5,4364029.0
coria,35.324600000000004,5,85418.0
oaric,35.324600000000004,5,0.0
metin,35.3237,5,65785.0
temin,35.3237,5,32806.0
timne,35.3237,5,0.0
amole,35.323,5,0.0
maleo,35.323,5,0.0
thein,35.31420000000001,5,103438.0
thine,35.3142,5,1332569.0
donet,35.3139,5,0.0
noted,35.3139,5,29754565.0
tendo,35.3139,5,57451.0
toned,35.3139,5,943575.0
eloah,35.3135,5,0.0
haole,35.3135,5,34588.0
biter,35.3093,5,127349.0
brite,35.3093,5,703473.0
tiber,35.3093,5,132582.0
tribe,35.3093,5,7890695.0
clote,35.303200000000004,5,0.0
colet,35.3032,5,22175.0
kerat,35.2907,5,0.0
taker,35.2907,5,625940.0
euros,35.271,5,6533754.0
roues,35.271,5,22326.0
rouse,35.271,5,812361.0
leapt,35.2646,5,411241.0
lepta,35.2646,5,13460.0
patel,35.2646,5,1528841.0
pelta,35.2646,5,0.0
petal,35.2646,5,895903.0
plate,35.2646,5,24275560.0
pleat,35.2646,5,266830.0
tepal,35.2646,5,0.0
palet,35.264599999999994,5,45716.0
ferio,35.262,5,0.0
katie,35.2546,5,8878399.0
keita,35.2546,5,100661.0
cones,35.252500000000005,5,1538688.0
cosen,35.252500000000005,5,0.0
onces,35.252500000000005,5,13086.0
secno,35.252500000000005,5,0.0
scone,35.2525,5,213031.0
aspen,35.2139,5,4626441.0
napes,35.2139,5,0.0
neaps,35.2139,5,0.0
panes,35.2139,5,441440.0
panse,35.2139,5,0.0
peans,35.2139,5,0.0
snape,35.2139,5,689130.0
sneap,35.2139,5,16545.0
spane,35.2139,5,0.0
spean,35.2139,5,30703.0
argel,35.198,5,0.0
argle,35.198,5,0.0
ergal,35.198,5,0.0
garle,35.198,5,0.0
glare,35.198,5,1567097.0
lager,35.198,5,1050146.0
large,35.198,5,165863763.0
regal,35.198,5,2236787.0
avert,35.1965,5,767435.0
tarve,35.1965,5,0.0
taver,35.1965,5,0.0
trave,35.1965,5,145105.0
epris,35.1886,5,0.0
peris,35.1886,5,50088.0
piers,35.1886,5,1061175.0
pries,35.1886,5,44883.0
prise,35.1886,5,322565.0
ripes,35.1886,5,0.0
siper,35.1886,5,0.0
speir,35.1886,5,23387.0
spier,35.1886,5,180057.0
spire,35.1886,5,725421.0
alden,35.1854,5,941109.0
eland,35.1854,5,155343.0
laden,35.1854,5,5964620.0
lande,35.1854,5,142236.0
lenad,35.1854,5,0.0
naled,35.1854,5,0.0
newar,35.182500000000005,5,15343.0
awner,35.1825,5,0.0
rewan,35.1825,5,0.0
agiel,35.1619,5,0.0
agile,35.1619,5,1808955.0
galei,35.1619,5,0.0
acred,35.1614,5,0.0
arced,35.1614,5,26654.0
cader,35.1614,5,24492.0
cadre,35.1614,5,925745.0
cared,35.1614,5,2333049.0
cedar,35.1614,5,9484993.0
cread,35.1614,5,0.0
creda,35.1614,5,248956.0
raced,35.1614,5,970447.0
vitae,35.1604,5,1754634.0
idler,35.1601,5,358013.0
riled,35.1601,5,120346.0
altin,35.136,5,23692.0
latin,35.136,5,36548259.0
cadie,35.1253,5,0.0
artic,35.112,5,431117.0
triac,35.112,5,90112.0
trica,35.112,5,23664.0
amlet,35.1104,5,0.0
metal,35.1104,5,56181783.0
athel,35.1009,5,0.0
halte,35.1009,5,0.0
hatel,35.1009,5,0.0
lathe,35.1009,5,1073261.0
alhet,35.1009,5,0.0
ethal,35.1009,5,0.0
leath,35.1009,5,96039.0
netop,35.0966,5,107980.0
aweto,35.061600000000006,5,0.0
manes,35.05970000000001,5,162340.0
nemas,35.05970000000001,5,0.0
senam,35.05970000000001,5,0.0
amens,35.0597,5,0.0
manse,35.0597,5,120966.0
means,35.0597,5,105946662.0
mensa,35.0597,5,345320.0
names,35.0597,5,71918906.0
samen,35.0597,5,79154.0
trues,35.058400000000006,5,18411.0
serut,35.0584,5,0.0
strue,35.0584,5,0.0
turse,35.0584,5,0.0
uster,35.0584,5,41039.0
zaire,35.0552,5,2154891.0
ashen,35.050200000000004,5,184747.0
shane,35.050200000000004,5,4124234.0
shean,35.050200000000004,5,42319.0
hanse,35.0502,5,64595.0
freit,35.0494,5,0.0
refit,35.0494,5,197564.0
bares,35.045300000000005,5,216791.0
bears,35.045300000000005,5,22926868.0
braes,35.045300000000005,5,53166.0
serab,35.045300000000005,5,0.0
barse,35.0453,5,14578.0
baser,35.0453,5,62041.0
besra,35.0453,5,0.0
saber,35.0453,5,1053669.0
sabre,35.0453,5,1189329.0
yenta,35.0405,5,61349.0
cents,35.0399,5,10301064.0
scent,35.0399,5,3277212.0
csnet,35.0399,5,41479.0
emirs,35.034400000000005,5,0.0
mires,35.034400000000005,5,58144.0
rimes,35.034400000000005,5,390910.0
miser,35.0344,5,222219.0
ergon,35.03,5,100011.0
genro,35.03,5,0.0
goner,35.03,5,80810.0
negro,35.03,5,2489080.0
osage,35.0264,5,673592.0
heirs,35.0249,5,1489908.0
hires,35.0249,5,1845244.0
hirse,35.0249,5,0.0
shier,35.0249,5,43728.0
shire,35.0249,5,2665081.0
doers,35.0246,5,263783.0
dorse,35.0246,5,0.0
doser,35.0246,5,38761.0
redos,35.0246,5,0.0
rosed,35.0246,5,0.0
etuis,35.0223,5,0.0
suite,35.0223,5,44829675.0
enrib,35.012800000000006,5,0.0
birne,35.0128,5,0.0
brine,35.0128,5,816003.0
beisa,35.00920000000001,5,0.0
abies,35.0092,5,185002.0
clone,35.0067,5,9284578.0
colen,35.0067,5,32601.0
santo,35.0005,5,1772980.0
nerka,34.994200000000006,5,22040.0
anker,34.9942,5,175826.0
karen,34.9942,5,13067717.0
kearn,34.9942,5,0.0
naker,34.9942,5,0.0
genio,34.9939,5,104904.0
louie,34.9891,5,1252710.0
diose,34.9885,5,0.0
eidos,34.9885,5,538029.0
idose,34.9885,5,0.0
oside,34.9885,5,0.0
isort,34.9752,5,0.0
riots,34.9752,5,1463036.0
roist,34.9752,5,0.0
tiros,34.9752,5,40539.0
torsi,34.9752,5,0.0
trios,34.9752,5,389195.0
trois,34.9752,5,913646.0
alpen,34.96810000000001,5,234450.0
nepal,34.96810000000001,5,10459583.0
panel,34.9681,5,53784382.0
penal,34.9681,5,1467202.0
plane,34.9681,5,17799728.0
plena,34.9681,5,78351.0
kenai,34.9581,5,738583.0
carpe,34.944100000000006,5,384101.0
crape,34.944100000000006,5,76001.0
caper,34.9441,5,485193.0
pacer,34.9441,5,409457.0
perca,34.9441,5,26175.0
recap,34.9441,5,2861982.0
peril,34.9428,5,1258951.0
piler,34.9428,5,48459.0
plier,34.9428,5,260940.0
entom,34.9424,5,0.0
monte,34.9424,5,6411384.0
thone,34.9329,5,0.0
picae,34.908,5,0.0
picea,34.908,5,159045.0
avern,34.900000000000006,5,0.0
raven,34.900000000000006,5,4630541.0
boite,34.8919,5,197551.0
atoke,34.8733,5,0.0
avine,34.8639,5,0.0
naevi,34.8639,5,0.0
naive,34.8639,5,1848489.0
vinea,34.8639,5,0.0
arils,34.846700000000006,5,0.0
lairs,34.846700000000006,5,72338.0
liars,34.846700000000006,5,1207786.0
liras,34.846700000000006,5,166076.0
rails,34.846700000000006,5,4364886.0
rials,34.846700000000006,5,161604.0
crain,34.81550000000001,5,648503.0
cairn,34.8155,5,688283.0
incra,34.8155,5,47299.0
naric,34.8155,5,28120.0
leman,34.813900000000004,5,147542.0
lemna,34.813900000000004,5,32053.0
gates,34.8138,5,10734618.0
geast,34.8138,5,0.0
getas,34.8138,5,0.0
stage,34.8138,5,52518330.0
luter,34.8126,5,26368.0
drest,34.812,5,13039.0
pores,34.807300000000005,5,777460.0
ropes,34.807300000000005,5,2384639.0
poser,34.8073,5,1361002.0
prose,34.8073,5,3085898.0
spore,34.8073,5,589081.0
abler,34.7995,5,29740.0
baler,34.7995,5,153800.0
belar,34.7995,5,0.0
blare,34.7995,5,49365.0
blear,34.7995,5,0.0
cream,34.7899,5,25898758.0
macer,34.7899,5,57657.0
limer,34.7886,5,0.0
meril,34.7886,5,0.0
miler,34.7886,5,211732.0
fares,34.7854,5,5093799.0
farse,34.7854,5,0.0
fears,34.7854,5,6244239.0
frase,34.7854,5,95790.0
safer,34.7854,5,5085040.0
tinge,34.7813,5,224709.0
genit,34.781299999999995,5,0.0
gloea,34.7806,5,0.0
legoa,34.7806,5,0.0
acher,34.7804,5,21337.0
arche,34.7804,5,212646.0
chare,34.7804,5,20082.0
chera,34.7804,5,18387.0
echar,34.7804,5,15824.0
rache,34.7804,5,61081.0
reach,34.7804,5,35687918.0
ovate,34.7791,5,143727.0
lored,34.7788,5,17421.0
older,34.7788,5,44222089.0
acute,34.7778,5,11128841.0
luite,34.776500000000006,5,0.0
lieut,34.7765,5,297564.0
utile,34.7765,5,287546.0
deist,34.7759,5,70349.0
diets,34.7759,5,4207940.0
dites,34.7759,5,32374.0
edits,34.7759,5,4631228.0
idest,34.7759,5,0.0
sited,34.7759,5,503306.0
steid,34.7759,5,0.0
stied,34.7759,5,0.0
tides,34.7759,5,1884762.0
poise,34.7712,5,339263.0
balei,34.763400000000004,5,0.0
baile,34.7634,5,299798.0
runes,34.761900000000004,5,664374.0
nurse,34.7619,5,16772151.0
resun,34.7619,5,0.0
laton,34.7547,5,34058.0
lotan,34.7547,5,31525.0
notal,34.7547,5,0.0
ontal,34.7547,5,0.0
talon,34.7547,5,858061.0
tolan,34.7547,5,70288.0
tonal,34.7547,5,707113.0
amice,34.7538,5,0.0
infer,34.752900000000004,5,1104540.0
finer,34.7529,5,1455912.0
eyras,34.751200000000004,5,0.0
years,34.751200000000004,5,337841309.0
reasy,34.751200000000004,5,0.0
seary,34.751200000000004,5,0.0
resay,34.7512,5,0.0
sayer,34.7512,5,243924.0
oiled,34.7427,5,776472.0
oldie,34.7427,5,200255.0
actor,34.7307,5,16282891.0
carot,34.7307,5,0.0
coart,34.7307,5,0.0
corta,34.7307,5,56450.0
croat,34.7307,5,334462.0
rocta,34.7307,5,0.0
taroc,34.7307,5,0.0
troca,34.7307,5,17166.0
lirot,34.7294,5,0.0
triol,34.7294,5,0.0
insue,34.7258,5,0.0
suine,34.7258,5,0.0
usine,34.7258,5,94772.0
coati,34.6946,5,20528.0
irons,34.6787,5,3116159.0
ornis,34.6787,5,14688.0
rosin,34.6787,5,262173.0
forte,34.6681,5,1795408.0
ofter,34.6681,5,17374.0
fetor,34.668099999999995,5,0.0
foret,34.668099999999995,5,211226.0
meros,34.6531,5,80275.0
mores,34.6531,5,295725.0
morse,34.6531,5,2382036.0
omers,34.6531,5,25630.0
sermo,34.6531,5,21360.0
smore,34.6531,5,0.0
heros,34.6436,5,574043.0
hoers,34.6436,5,0.0
horse,34.6436,5,58453720.0
shoer,34.6436,5,0.0
shore,34.6436,5,12568485.0
touse,34.641,5,51689.0
royet,34.6339,5,0.0
toyer,34.6339,5,0.0
foeti,34.632,5,0.0
boner,34.6315,5,301402.0
borne,34.6315,5,3379421.0
moise,34.617000000000004,5,79616.0
hoise,34.6075,5,37918.0
niobe,34.5954,5,76076.0
prest,34.5947,5,84451.0
spret,34.5947,5,0.0
strep,34.5947,5,608154.0
oaken,34.576800000000006,5,69075.0
tagel,34.568000000000005,5,0.0
aglet,34.568,5,21535.0
galet,34.568,5,0.0
poler,34.5615,5,34859.0
prole,34.5615,5,68465.0
loper,34.561499999999995,5,85037.0
septi,34.558600000000006,5,0.0
spite,34.558600000000006,5,4493143.0
stipe,34.558600000000006,5,189957.0
epist,34.5586,5,17648.0
piest,34.5586,5,0.0
piste,34.5586,5,332028.0
koeri,34.551500000000004,5,0.0
farle,34.5396,5,0.0
feral,34.5396,5,897865.0
flare,34.5396,5,2190533.0
flear,34.5396,5,0.0
ectad,34.531400000000005,5,0.0
acted,34.5314,5,4468180.0
cadet,34.5314,5,1717624.0
delit,34.5301,5,0.0
tilde,34.5301,5,344748.0
tiled,34.5301,5,861822.0
twier,34.5272,5,0.0
twire,34.5272,5,0.0
write,34.5272,5,126645151.0
agnes,34.517300000000006,5,2322429.0
gesan,34.5173,5,0.0
nerds,34.5155,5,878641.0
rends,34.5155,5,44455.0
salue,34.5125,5,0.0
sulea,34.5125,5,0.0
early,34.5054,5,100013194.0
layer,34.5054,5,26912270.0
leary,34.5054,5,675295.0
relay,34.5054,5,9275052.0
scler,34.5048,5,0.0
alife,34.5035,5,105279.0
filea,34.5035,5,0.0
girse,34.492,5,0.0
grise,34.492,5,64238.0
novae,34.4826,5,198124.0
cunea,34.4813,5,0.0
unlie,34.48,5,0.0
denis,34.479400000000005,5,3155542.0
dines,34.479400000000005,5,114059.0
nides,34.479400000000005,5,0.0
snide,34.4794,5,238032.0
extra,34.4793,5,59377307.0
taxer,34.4793,5,0.0
retax,34.479299999999995,5,0.0
ceils,34.468700000000005,5,0.0
sicel,34.4687,5,0.0
sicle,34.4687,5,0.0
slice,34.4687,5,4628779.0
instr,34.4661,5,1099652.0
snirt,34.4661,5,0.0
orals,34.4654,5,141983.0
rosal,34.4654,5,27881.0
solar,34.4654,5,20423792.0
soral,34.4654,5,0.0
vireo,34.4573,5,289521.0
ureic,34.456,5,0.0
curie,34.456,5,628416.0
axite,34.443200000000004,5,0.0
mster,34.4405,5,0.0
terms,34.4405,5,277705910.0
acorn,34.434200000000004,5,1825652.0
acron,34.434200000000004,5,0.0
coran,34.434200000000004,5,51084.0
racon,34.434200000000004,5,0.0
ancor,34.4342,5,56519.0
narco,34.4342,5,207216.0
inrol,34.432900000000004,5,0.0
aliso,34.429300000000005,5,367140.0
alois,34.429300000000005,5,183079.0
brent,34.4189,5,4683680.0
abets,34.4153,5,33014.0
baste,34.4153,5,95369.0
bates,34.4153,5,3503755.0
beast,34.4153,5,14787561.0
beats,34.4153,5,6367861.0
betas,34.4153,5,306327.0
estab,34.4153,5,576493.0
sebat,34.4153,5,0.0
tabes,34.4153,5,0.0
moler,34.4073,5,45927.0
morel,34.4073,5,418685.0
emits,34.4044,5,508331.0
items,34.4044,5,330505325.0
metis,34.4044,5,355814.0
mites,34.4044,5,798205.0
smite,34.4044,5,270393.0
stime,34.4044,5,65680.0
times,34.4044,5,202950880.0
acoin,34.39810000000001,5,0.0
conia,34.3981,5,61871.0
oncia,34.3981,5,0.0
holer,34.397800000000004,5,0.0
luteo,34.3952,5,0.0
heist,34.3949,5,419629.0
sithe,34.3949,5,14180.0
desto,34.394600000000004,5,20132.0
dotes,34.394600000000004,5,31347.0
doest,34.3946,5,59645.0
tareq,34.3853,5,34863.0
cameo,34.3725,5,1517437.0
comae,34.3725,5,0.0
freon,34.3716,5,178783.0
moile,34.3712,5,0.0
taken,34.364200000000004,5,87019836.0
helio,34.3617,5,249588.0
kiter,34.3389,5,0.0
trike,34.3389,5,446953.0
onery,34.3374,5,0.0
eryon,34.337399999999995,5,0.0
epact,34.3141,5,52857.0
tiple,34.3128,5,79846.0
snerp,34.2982,5,0.0
agnel,34.2715,5,0.0
angel,34.2715,5,25294123.0
angle,34.2715,5,17016075.0
galen,34.2715,5,687054.0
genal,34.2715,5,0.0
glean,34.2715,5,232952.0
lagen,34.2715,5,27482.0
nagel,34.2715,5,502914.0
nevat,34.27,5,0.0
venta,34.27,5,593134.0
navet,34.27,5,0.0
dales,34.2661,5,678083.0
deals,34.2661,5,91189968.0
lades,34.2661,5,15236.0
lased,34.2661,5,0.0
leads,34.2661,5,30507300.0
slade,34.2661,5,842883.0
seraw,34.263200000000005,5,0.0
wares,34.263200000000005,5,1218442.0
wears,34.263200000000005,5,2237421.0
resaw,34.2632,5,0.0
sawer,34.2632,5,0.0
sewar,34.2632,5,0.0
sware,34.2632,5,57104.0
swear,34.2632,5,3082372.0
warse,34.2632,5,0.0
penis,34.262100000000004,5,18478169.0
pines,34.262100000000004,5,3062800.0
snipe,34.262100000000004,5,425778.0
spine,34.262100000000004,5,5370074.0
insep,34.2621,5,0.0
peins,34.2621,5,0.0
adrue,34.2534,5,0.0
adure,34.2534,5,0.0
slart,34.2528,5,0.0
cager,34.2475,5,54107.0
garce,34.2475,5,0.0
grace,34.2475,5,17642126.0
gleir,34.2462,5,0.0
liger,34.2462,5,114950.0
relig,34.2462,5,58566.0
rigel,34.2462,5,200948.0
tirve,34.2447,5,0.0
tiver,34.2447,5,0.0
rivet,34.244699999999995,5,616847.0
acned,34.2349,5,0.0
caned,34.2349,5,107189.0
decan,34.2349,5,18435.0
dance,34.2349,5,51147967.0
eldin,34.2336,5,28334.0
lined,34.2336,5,5802278.0
erwin,34.2307,5,1356404.0
rewin,34.2307,5,0.0
winer,34.2307,5,509091.0
waise,34.2271,5,0.0
adieu,34.2173,5,274747.0
alist,34.2167,5,270374.0
litas,34.2167,5,438897.0
stail,34.2167,5,0.0
tails,34.2167,5,2287798.0
talis,34.2167,5,102507.0
slait,34.2167,5,0.0
cider,34.2096,5,1743446.0
cried,34.2096,5,4352198.0
deric,34.2096,5,33406.0
dicer,34.2096,5,48336.0
riced,34.2096,5,0.0
tauri,34.204,5,78735.0
actin,34.185500000000005,5,1356491.0
antic,34.185500000000005,5,147936.0
inact,34.1855,5,33159.0
estop,34.1773,5,14849.0
petos,34.1773,5,0.0
poets,34.1773,5,4248574.0
stope,34.1773,5,18912.0
topes,34.1773,5,14761.0
stoep,34.177299999999995,5,0.0
aroid,34.1702,5,0.0
doria,34.1702,5,208839.0
radio,34.1702,5,113285624.0
ablet,34.1695,5,0.0
batel,34.1695,5,0.0
belat,34.1695,5,0.0
blate,34.1695,5,0.0
bleat,34.1695,5,144793.0
tabel,34.1695,5,73696.0
table,34.1695,5,165341452.0
fates,34.15540000000001,5,519225.0
feast,34.1554,5,4166016.0
feats,34.1554,5,693557.0
festa,34.1554,5,580029.0
fetas,34.1554,5,0.0
theca,34.150400000000005,5,24903.0
cheat,34.1504,5,9903572.0
tache,34.1504,5,50780.0
teach,34.1504,5,19079783.0
leith,34.149100000000004,5,533913.0
lithe,34.1491,5,135670.0
toled,34.1488,5,0.0
axine,34.1467,5,0.0
xenia,34.1467,5,353193.0
rowet,34.1459,5,0.0
rowte,34.1459,5,0.0
tower,34.1459,5,20686918.0
wrote,34.1459,5,56421594.0
herns,34.1345,5,0.0
suent,34.1319,5,0.0
tunes,34.1319,5,6610108.0
usent,34.1319,5,0.0
unset,34.131899999999995,5,1035406.0
azine,34.1287,5,0.0
entry,34.12480000000001,5,80717798.0
feint,34.1229,5,86983.0
fient,34.1229,5,0.0
yeast,34.1212,5,6083904.0
teasy,34.1212,5,0.0
banes,34.1188,5,93807.0
beans,34.1188,5,7607524.0
besan,34.1188,5,18693.0
esrog,34.1107,5,0.0
goers,34.1107,5,452132.0
gores,34.1107,5,83507.0
gorse,34.1107,5,178549.0
ogres,34.1107,5,104863.0
soger,34.1107,5,0.0
towie,34.1098,5,0.0
miens,34.1079,5,0.0
mines,34.1079,5,5542234.0
eshin,34.098400000000005,5,0.0
hsien,34.098400000000005,5,266552.0
shine,34.0984,5,5881862.0
doesn,34.0981,5,1101832.0
nodes,34.0981,5,11208722.0
nosed,34.0981,5,611383.0
sonde,34.0981,5,78672.0
biers,34.093500000000006,5,0.0
ribes,34.093500000000006,5,91379.0
birse,34.0935,5,20224.0
bries,34.0935,5,0.0
brise,34.0935,5,35611.0
cloes,34.0874,5,0.0
close,34.0874,5,107853068.0
coles,34.0874,5,1034873.0
socle,34.0874,5,17222.0
snort,34.0848,5,1522943.0
rakes,34.07490000000001,5,396996.0
asker,34.0749,5,948596.0
eskar,34.0749,5,0.0
kaser,34.0749,5,35663.0
kesar,34.0749,5,22533.0
reaks,34.0749,5,0.0
reask,34.0749,5,0.0
saker,34.0749,5,56297.0
sekar,34.0749,5,35398.0
elaps,34.0488,5,0.0
lapse,34.0488,5,1459542.0
leaps,34.0488,5,1070198.0
lepas,34.0488,5,40651.0
pales,34.0488,5,185911.0
peals,34.0488,5,78085.0
pleas,34.0488,5,1150940.0
salep,34.0488,5,17960.0
saple,34.0488,5,19841.0
sepal,34.0488,5,32590.0
slape,34.0488,5,0.0
spale,34.0488,5,0.0
speal,34.0488,5,0.0
nitos,34.048700000000004,5,0.0
sinto,34.048700000000004,5,0.0
stion,34.048700000000004,5,0.0
azote,34.0439,5,12841.0
inker,34.0424,5,103849.0
reink,34.0424,5,0.0
aperu,34.0361,5,0.0
pareu,34.0361,5,0.0
perau,34.0361,5,0.0
motes,34.02310000000001,5,120668.0
moste,34.0231,5,22739.0
smote,34.0231,5,276278.0
somet,34.0231,5,27952.0
tomes,34.0231,5,222783.0
pecan,34.0176,5,1118027.0
waler,34.0174,5,0.0
lerwa,34.017399999999995,5,0.0
shote,34.013600000000004,5,36612.0
theos,34.013600000000004,5,94252.0
ethos,34.0136,5,946491.0
those,34.0136,5,270014141.0
beton,34.0015,5,105740.0
price,33.9923,5,501651226.0
recip,33.9923,5,153029.0
repic,33.9923,5,0.0
avers,33.980700000000006,5,109324.0
raves,33.980700000000006,5,1368538.0
saver,33.9807,5,10258158.0
versa,33.9807,5,3244429.0
dairt,33.9576,5,0.0
triad,33.9576,5,1519533.0
troke,33.9576,5,0.0
snarl,33.9563,5,184639.0
poria,33.9529,5,15092.0
riven,33.9482,5,165533.0
viner,33.9482,5,124743.0
sieva,33.94460000000001,5,0.0
eplot,33.9315,5,0.0
plote,33.9315,5,30449.0
anils,33.9202,5,0.0
nails,33.9202,5,6463889.0
sinal,33.9202,5,53625.0
slain,33.9202,5,1281084.0
snail,33.9202,5,1580640.0
aleft,33.9096,5,0.0
alfet,33.9096,5,0.0
fetal,33.9096,5,3127968.0
fleta,33.9096,5,12727.0
aurin,33.907500000000006,5,0.0
urian,33.907500000000006,5,0.0
sergt,33.8981,5,48003.0
almes,33.894600000000004,5,44838.0
amsel,33.894600000000004,5,55154.0
lames,33.894600000000004,5,23839.0
males,33.894600000000004,5,8708016.0
meals,33.894600000000004,5,11515834.0
melas,33.894600000000004,5,64255.0
salem,33.894600000000004,5,9735569.0
mesal,33.8946,5,0.0
samel,33.8946,5,0.0
lunet,33.8861,5,0.0
unlet,33.8861,5,0.0
dents,33.8855,5,1075764.0
stend,33.8855,5,0.0
tends,33.8855,5,4861901.0
hales,33.8851,5,367827.0
halse,33.8851,5,58579.0
heals,33.8851,5,666561.0
helas,33.8851,5,15075.0
leash,33.8851,5,1310125.0
selah,33.8851,5,213338.0
shale,33.8851,5,769742.0
sheal,33.8851,5,0.0
shela,33.8851,5,16257.0
opens,33.8808,5,14070477.0
peons,33.8808,5,50556.0
pones,33.8808,5,15620.0
ately,33.875400000000006,5,122316.0
aylet,33.8754,5,0.0
celts,33.8748,5,434287.0
leban,33.873,5,0.0
nable,33.873,5,14203.0
glore,33.8649,5,0.0
ogler,33.8649,5,0.0
orvet,33.8634,5,0.0
overt,33.8634,5,871540.0
rovet,33.8634,5,0.0
torve,33.8634,5,0.0
trove,33.8634,5,702353.0
voter,33.8634,5,4905374.0
limen,33.862100000000005,5,0.0
cruet,33.8621,5,95123.0
curet,33.8621,5,0.0
cuter,33.8621,5,152750.0
eruct,33.8621,5,0.0
recut,33.8621,5,146984.0
truce,33.8621,5,897431.0
geist,33.862,5,415207.0
fanes,33.858900000000006,5,0.0
nefas,33.858900000000006,5,0.0
safen,33.858900000000006,5,0.0
achen,33.8539,5,16605.0
chane,33.8539,5,31892.0
chena,33.8539,5,44418.0
hance,33.8539,5,159430.0
nache,33.8539,5,0.0
loden,33.8523,5,74049.0
olden,33.8523,5,318215.0
owner,33.8494,5,58189056.0
rowen,33.8494,5,101456.0
reown,33.8494,5,0.0
rewon,33.8494,5,0.0
acerb,33.849000000000004,5,0.0
caber,33.849000000000004,5,45575.0
cabre,33.849000000000004,5,0.0
brace,33.849,5,2182960.0
birle,33.8477,5,0.0
blier,33.8477,5,24095.0
liber,33.8477,5,402617.0
libre,33.8477,5,1247864.0
merci,33.838100000000004,5,524151.0
crime,33.8381,5,40361756.0
heiau,33.8363,5,27752.0
altos,33.8354,5,1143776.0
lotas,33.8354,5,0.0
sloat,33.8354,5,51621.0
stola,33.8354,5,0.0
tolas,33.8354,5,0.0
fires,33.833600000000004,5,6407259.0
fries,33.833600000000004,5,2119656.0
frise,33.833600000000004,5,203691.0
reifs,33.833600000000004,5,0.0
serif,33.833600000000004,5,2109334.0
karel,33.8291,5,567060.0
laker,33.8291,5,192269.0
logie,33.8288,5,103098.0
cheir,33.8286,5,0.0
reich,33.8286,5,1633237.0
rheic,33.8286,5,0.0
riche,33.8286,5,189194.0
coder,33.8283,5,1152037.0
cored,33.8283,5,217931.0
credo,33.8283,5,446499.0
decor,33.8283,5,12098868.0
cutie,33.826,5,3305791.0
eucti,33.826,5,0.0
ayens,33.8247,5,0.0
yeans,33.8247,5,0.0
artou,33.8227,5,0.0
atour,33.8227,5,0.0
autor,33.8227,5,1333530.0
ceiba,33.8129,5,139880.0
acton,33.8042,5,1309016.0
canto,33.8042,5,643291.0
cotan,33.8042,5,0.0
octan,33.8042,5,17041.0
nilot,33.8029,5,0.0
maori,33.798700000000004,5,2321308.0
mario,33.798700000000004,5,9447559.0
moira,33.798700000000004,5,555353.0
alike,33.793000000000006,5,6220739.0
kelia,33.793,5,0.0
lakie,33.793,5,25873.0
ecoid,33.7922,5,0.0
drape,33.7897,5,484861.0
raped,33.7897,5,2040735.0
repad,33.7897,5,0.0
padre,33.7897,5,1132184.0
parde,33.7897,5,0.0
pared,33.7897,5,464171.0
haori,33.7892,5,13066.0
iroha,33.7892,5,0.0
toric,33.7789,5,685050.0
troic,33.7789,5,0.0
motel,33.777300000000004,5,9170238.0
metol,33.7773,5,0.0
molet,33.7773,5,0.0
helot,33.7678,5,0.0
hotel,33.7678,5,297974790.0
theol,33.7678,5,48358.0
thole,33.7678,5,84997.0
axone,33.7654,5,19386.0
oxane,33.7654,5,0.0
neoza,33.7474,5,0.0
ozena,33.7474,5,0.0
often,33.741600000000005,5,92551460.0
tapir,33.740300000000005,5,86809.0
atrip,33.7403,5,0.0
pairt,33.7403,5,0.0
parti,33.7403,5,520451.0
roxie,33.7401,5,211370.0
arvel,33.7349,5,15246.0
larve,33.7349,5,0.0
laver,33.7349,5,229347.0
ravel,33.7349,5,515098.0
velar,33.7349,5,53837.0
nemos,33.726600000000005,5,13358.0
nomes,33.726600000000005,5,62827.0
omnes,33.726600000000005,5,121917.0
meson,33.7266,5,431998.0
omens,33.7266,5,216634.0
somne,33.7266,5,0.0
erizo,33.722100000000005,5,0.0
hones,33.7171,5,94922.0
hosen,33.7171,5,120694.0
shone,33.7171,5,704369.0
boers,33.7122,5,123152.0
bores,33.7122,5,289979.0
boser,33.7122,5,94332.0
robes,33.7122,5,1600721.0
sober,33.7122,5,1672710.0
brose,33.7122,5,60177.0
alive,33.698800000000006,5,16064787.0
avile,33.6988,5,0.0
biose,33.6761,5,0.0
boise,33.6761,5,4529204.0
spent,33.6682,5,29719451.0
darin,33.661100000000005,5,758338.0
dinar,33.661100000000005,5,3399128.0
drain,33.661100000000005,5,6411642.0
indra,33.661100000000005,5,371892.0
ekron,33.6611,5,32935.0
krone,33.6611,5,1350253.0
nadir,33.6611,5,353146.0
onker,33.6611,5,0.0
ranid,33.6611,5,0.0
carli,33.650400000000005,5,129712.0
